811,"ул Расковой, дом 7","Расковой ул., д.7","Москва","Россия",4,5,80,3527,,,37.571989,55.788093,"2014-06-22 22:35:41.250618","2014-06-23 05:45:36.352235"
812,"ул Расковой, дом 23А","Расковой ул., д.23А","Москва","Россия",3,7,83,6198,,,37.574871,55.789792,"2014-06-22 22:35:41.264486","2014-06-23 05:45:39.696789"
813,"Скаковая аллея, дом 9","Скаковая аллея, д.9","Москва","Россия",1,9,72,3020,,,37.565256,55.780966,"2014-06-22 22:35:41.279312","2014-06-23 05:45:43.075777"
814,"Скаковая ул, дом 13, к 2","Скаковая ул., д.13, к.2","Москва","Россия",1,16,111,5254,,,37.5718559,55.779452,"2014-06-22 22:35:41.292293","2014-06-23 05:45:46.350518"
815,"Скаковая ул, дом 15, к 1","Скаковая ул., д.15, к.1","Москва","Россия",1,14,98,4239,,,37.572626,55.77851,"2014-06-22 22:35:41.304213","2014-06-23 05:45:49.329207"
816,"Скаковая ул, дом 34, к 3","Скаковая ул., д.34, к.3","Москва","Россия",1,16,108,5157,,,37.5714204,55.7773765,"2014-06-22 22:35:41.316348","2014-06-23 05:45:52.498038"
817,"Скаковая ул, дом 9","Скаковая ул., д.9","Москва","Россия",2,7,188,4457,,,37.5686002,55.7813951,"2014-06-22 22:35:41.328719","2014-06-23 05:45:55.163658"
818,"Скаковая ул, дом 13, к 1","Скаковая ул., д.13, к.1","Москва","Россия",1,16,111,5313,,,37.571562,55.779092,"2014-06-22 22:35:41.342460","2014-06-23 05:45:58.428237"
819,"Скаковая ул, дом 34, к 2","Скаковая ул., д.34, к.2","Москва","Россия",3,5,60,2444,,,37.5721293,55.7778924,"2014-06-22 22:35:41.355206","2014-06-23 05:46:01.600779"
820,"Скаковая ул, дом 34, к 1","Скаковая ул., д.34, к.1","Москва","Россия",3,5,60,2424,,,37.5727721,55.7773774,"2014-06-22 22:35:41.365225","2014-06-23 05:46:04.875627"
821,"Скаковая ул, дом 18","Скаковая ул., д.18","Москва","Россия",4,5,80,3145,,,37.5673109,55.781287,"2014-06-22 22:35:41.377608","2014-06-23 05:46:07.707901"
822,"Скаковая ул, дом 15, к 2","Скаковая ул., д.15, к.2","Москва","Россия",1,14,98,4232,,,37.572768,55.778923,"2014-06-22 22:35:41.388854","2014-06-23 05:46:10.914621"
823,"Скаковая ул, дом 4","Скаковая ул, дом 4","Москва","Россия",0,0,0,0,,,37.5666781,55.7827452,"2014-06-22 22:35:41.401263","2014-06-23 05:46:13.998609"
824,"Скаковая ул, дом 5","Скаковая ул., д.5","Москва","Россия",5,14,199,19911,,,37.568053,55.782559,"2014-06-22 22:35:41.412282","2014-06-23 05:46:16.931076"
825,"Скаковая ул, дом 34, к 4","Скаковая ул., д.34, к.4","Москва","Россия",1,16,107,5157,,,37.571162,55.777108,"2014-06-22 22:35:41.423844","2014-06-23 05:46:19.921327"
826,"Скаковая ул, дом 14","Скаковая ул., д.14","Москва","Россия",3,5,59,2485,,,37.567084,55.78178,"2014-06-22 22:35:41.435803","2014-06-23 05:46:22.902649"
827,"Скаковая ул, дом 7/21А","Скаковая ул., д.7/21А","Москва","Россия",2,4,32,2147,,,37.568098,55.781844,"2014-06-22 22:35:41.447349","2014-06-23 05:46:25.836051"
828,"Скаковая ул, дом 18А","Скаковая ул., д.18А","Москва","Россия",4,5,66,2589,,,37.567377,55.780733,"2014-06-22 22:35:41.457616","2014-06-23 05:46:28.859252"
829,"проезд Соломенной Сторожки, дом 8","Соломенной Сторожки пр., д.8","Москва","Россия",3,5,50,3433,,,37.564082,55.809305,"2014-06-22 22:35:41.470434","2014-06-23 05:46:32.204659"
830,"проезд Соломенной Сторожки, дом 16","проезд Соломенной Сторожки, дом 16","Москва","Россия",0,0,0,0,,,37.5604074,55.8077338,"2014-06-22 22:35:41.481270","2014-06-23 05:46:35.182014"
831,"проезд Соломенной Сторожки, дом 6","Соломенной Сторожки пр., д.6","Москва","Россия",4,5,80,3353,,,37.56533,55.809929,"2014-06-22 22:35:41.493663","2014-06-23 05:46:38.151018"
832,"проезд Соломенной Сторожки, дом 5А","Соломенной Сторожки пр., д.5А","Москва","Россия",1,9,36,1609,,,37.565819,55.809609,"2014-06-22 22:35:41.506897","2014-06-23 05:46:41.121884"
833,"проезд Соломенной Сторожки, дом 5","Соломенной Сторожки пр., д.5","Москва","Россия",4,5,80,3362,,,37.56598,55.809123,"2014-06-22 22:35:41.518407","2014-06-23 05:46:44.085912"
834,"проезд Соломенной Сторожки, дом 3А","Соломенной Сторожки пр., д.3А","Москва","Россия",1,9,34,1518,,,37.566467,55.80998,"2014-06-22 22:35:41.530499","2014-06-23 05:46:47.053983"
835,"проезд Соломенной Сторожки, дом 5, к 1","Соломенной Сторожки пр., д.5, к.1","Москва","Россия",4,20,143,18598,,,37.564804,55.808645,"2014-06-22 22:35:41.541553","2014-06-23 05:46:50.434226"
836,"проезд Соломенной Сторожки, дом 10А","Соломенной Сторожки пр., д.10А","Москва","Россия",1,12,96,3641,,,37.562957,55.809714,"2014-06-22 22:35:41.553930","2014-06-23 05:46:53.500019"
837,"проезд Соломенной Сторожки, дом 12А","Соломенной Сторожки пр., д.12А","Москва","Россия",1,12,84,3613,,,37.562147,55.809403,"2014-06-22 22:35:41.567178","2014-06-23 05:46:57.178272"
838,"проезд Соломенной Сторожки, дом 3","Соломенной Сторожки пр., д.3","Москва","Россия",4,5,79,3372,,,37.566624,55.809475,"2014-06-22 22:35:41.577131","2014-06-23 05:47:00.151256"
839,"проезд Соломенной Сторожки, дом 10","Соломенной Сторожки пр., д.10","Москва","Россия",3,5,50,3455,,,37.563181,55.809122,"2014-06-22 22:35:41.589785","2014-06-23 05:47:03.317970"
840,"Старый Петровско-Разумовский проезд, дом 3","Петровско-Разумовский Стар. пр., д.3","Москва","Россия",1,12,73,3474,,,37.562231,55.8003,"2014-06-22 22:35:41.601234","2014-06-23 05:47:06.296526"
841,"Старый Петровско-Разумовский проезд, дом 6, к 3","Петровско-Разумовский Стар. пр., д.6, к.3","Москва","Россия",1,16,110,5251,,,37.562231,55.8003,"2014-06-22 22:35:41.613438","2014-06-23 05:47:09.560708"
842,"Старый Петровско-Разумовский проезд, дом 5-13","Петровско-Разумовский Стар. пр., д.5-13","Москва","Россия",5,5,97,4215,,,37.5572892,55.8000073,"2014-06-22 22:35:41.625287","2014-06-23 05:47:12.836917"
843,"Старый Петровско-Разумовский проезд, дом 6, к 2","Петровско-Разумовский Стар. пр., д.6, к.2","Москва","Россия",3,5,60,2480,,,37.559627,55.800401,"2014-06-22 22:35:41.636600","2014-06-23 05:47:15.817725"
844,"Старый Петровско-Разумовский проезд, дом 6, к 1","Петровско-Разумовский Стар. пр., д.6, к.1","Москва","Россия",4,5,80,3408,,,37.560187,55.800687,"2014-06-22 22:35:41.648616","2014-06-23 05:47:19.080364"
845,"Старый Петровско-Разумовский проезд, дом 15-17","Петровско-Разумовский Стар. пр., д.15-17","Москва","Россия",3,5,29,2587,,,37.558364,55.799252,"2014-06-22 22:35:41.661639","2014-06-23 05:47:22.057879"
846,"Тимирязевская ул, дом 25","Тимирязевская ул., д.25","Москва","Россия",4,9,128,5540,,,37.5640349,55.814752,"2014-06-22 22:35:41.673242","2014-06-23 05:47:25.149428"
847,"Тимирязевская ул, дом 13","Тимирязевская ул., д.13","Москва","Россия",6,9,214,10457,,,37.567417,55.809924,"2014-06-22 22:35:41.685677","2014-06-23 05:47:27.997547"
848,"Тимирязевская ул, дом 33, стр 9","Тимирязевская ул., д.33, с.9","Москва","Россия",1,1,1,153,,,37.559484,55.816185,"2014-06-22 22:35:41.698184","2014-06-23 05:47:30.851222"
849,"Тимирязевская ул, дом 33, стр 7","Тимирязевская ул., д.33, с.7","Москва","Россия",1,1,1,144,,,37.5594005,55.8164148,"2014-06-22 22:35:41.711669","2014-06-23 05:47:33.725904"
850,"Тимирязевская ул, дом 15","Тимирязевская ул., д.15","Москва","Россия",1,12,81,3451,,,37.56819,55.8105,"2014-06-22 22:35:41.723955","2014-06-23 05:47:36.490020"
851,"Тимирязевская ул, дом 34, к 2","Тимирязевская ул., д.34, к.2","Москва","Россия",3,9,108,4482,,,37.560571,55.822236,"2014-06-22 22:35:41.733590","2014-06-23 05:47:39.562473"
852,"Тимирязевская ул, дом 32, к 2","Тимирязевская ул., д.32, к.2","Москва","Россия",3,9,108,4502,,,37.5611249,55.821554,"2014-06-22 22:35:41.744840","2014-06-23 05:47:42.518371"
853,"Тимирязевская ул, дом 20, к 1","Тимирязевская ул., д.20, к.1","Москва","Россия",4,5,80,3548,,,37.5641424,55.8169806,"2014-06-22 22:35:41.756222","2014-06-23 05:47:45.486530"
854,"Тимирязевская ул, дом 12","Тимирязевская ул., д.12","Москва","Россия",3,9,108,4492,,,37.567654,55.813224,"2014-06-22 22:35:41.769847","2014-06-23 05:47:48.569199"
855,"Тимирязевская ул, дом 33, стр 18","Тимирязевская ул., д.33, с.18","Москва","Россия",2,1,4,136,,,37.561726,55.817077,"2014-06-22 22:35:41.781821","2014-06-23 05:47:51.525124"
856,"Тимирязевская ул, дом 33, стр 16","Тимирязевская ул., д.33, с.16","Москва","Россия",1,1,1,161,,,37.561151,55.817031,"2014-06-22 22:35:41.793543","2014-06-23 05:47:54.493440"
857,"Тимирязевская ул, дом 33, стр 13","Тимирязевская ул., д.33, с.13","Москва","Россия",1,2,1,321,,,37.55907,55.816099,"2014-06-22 22:35:41.806397","2014-06-23 05:47:57.359346"
858,"Тимирязевская ул, дом 6","Тимирязевская ул., д.6","Москва","Россия",5,8,148,6442,,,37.5700161,55.8100109,"2014-06-22 22:35:41.819029","2014-06-23 05:48:00.050106"
859,"Тимирязевская ул, дом 8","Тимирязевская ул., д.8","Москва","Россия",4,5,80,3142,,,37.5692277,55.8108359,"2014-06-22 22:35:41.831554","2014-06-23 05:48:03.090895"
860,"Тимирязевская ул, дом 33, стр 11","Тимирязевская ул., д.33, с.11","Москва","Россия",1,1,2,147,,,37.5589603,55.8163142,"2014-06-22 22:35:41.841620","2014-06-23 05:48:05.970349"
861,"Тимирязевская ул, дом 33, стр 15","Тимирязевская ул., д.33, с.15","Москва","Россия",2,1,4,242,,,37.557303,55.816133,"2014-06-22 22:35:41.852940","2014-06-23 05:48:09.160343"
862,"Тимирязевская ул, дом 38/25","Тимирязевская ул., д.38/25","Москва","Россия",1,12,92,3478,,,37.5589579,55.823267,"2014-06-22 22:35:41.865212","2014-06-23 05:48:12.209929"
863,"Тимирязевская ул, дом 38/25","Тимирязевская ул., д.38/25","Москва","Россия",1,12,92,3478,,,37.5589579,55.823267,"2014-06-22 22:35:41.876435","2014-06-23 05:48:15.177164"
864,"Тимирязевская ул, дом 11","Тимирязевская ул., д.11","Москва","Россия",1,12,81,3441,,,37.5690389,55.809503,"2014-06-22 22:35:41.888728","2014-06-23 05:48:18.149248"
865,"Тимирязевская ул, дом 11, к 1","Тимирязевская ул., д.11, к.1","Москва","Россия",1,14,52,2393,,,37.568783,55.810028,"2014-06-22 22:35:41.902385","2014-06-23 05:48:20.937545"
866,"Тимирязевская ул, дом 23","Тимирязевская ул., д.23","Москва","Россия",1,12,91,3380,,,37.565249,55.814068,"2014-06-22 22:35:41.915174","2014-06-23 05:48:23.981173"
867,"Тимирязевская ул, дом 53","Тимирязевская ул., д.53","Москва","Россия",1,2,1,154,,,37.549224,55.834106,"2014-06-22 22:35:41.925064","2014-06-23 05:48:26.950546"
868,"Тимирязевская ул, дом 17А","Тимирязевская ул., д.17А","Москва","Россия",1,12,80,3451,,,37.567085,55.81185,"2014-06-22 22:35:41.937256","2014-06-23 05:48:30.325085"
869,"Тимирязевская ул, дом 33, стр 10","Тимирязевская ул., д.33, с.10","Москва","Россия",1,1,1,179,,,37.558954,55.816918,"2014-06-22 22:35:41.949806","2014-06-23 05:48:33.184189"
870,"Тимирязевская ул, дом 19","Тимирязевская ул., д.19","Москва","Россия",1,12,92,3429,,,37.566245,55.812847,"2014-06-22 22:35:41.961116","2014-06-23 05:48:36.151279"
871,"Тимирязевская ул, дом 30, к 2","Тимирязевская ул., д.30, к.2","Москва","Россия",3,9,108,4519,,,37.561568,55.82091,"2014-06-22 22:35:41.972210","2014-06-23 05:48:39.121719"
872,"Тимирязевская ул, дом 4/12","Тимирязевская ул., д.4/12","Москва","Россия",5,8,141,9463,,,37.5707809,55.808915,"2014-06-22 22:35:41.984532","2014-06-23 05:48:41.984327"
873,"Тимирязевская ул, дом 32, к 1","Тимирязевская ул., д.32, к.1","Москва","Россия",1,12,84,3602,,,37.560687,55.821319,"2014-06-22 22:35:41.996111","2014-06-23 05:48:44.861995"
874,"Тимирязевская ул, дом 10/12","Тимирязевская ул., д.10/12","Москва","Россия",9,8,247,16716,,,37.5681995,55.8120216,"2014-06-22 22:35:42.008359","2014-06-23 05:48:47.626154"
875,"Тимирязевская ул, дом 20, к 2","Тимирязевская ул., д.20, к.2","Москва","Россия",4,5,80,3512,,,37.5647543,55.8171719,"2014-06-22 22:35:42.018920","2014-06-23 05:48:50.785572"
876,"Тимирязевская ул, дом 33, стр 8","Тимирязевская ул., д.33, с.8","Москва","Россия",1,1,2,136,,,37.558438,55.816846,"2014-06-22 22:35:42.028817","2014-06-23 05:48:53.754478"
877,"Тимирязевская ул, дом 17, к 1","Тимирязевская ул., д.17, к.1","Москва","Россия",1,14,52,2365,,,37.5665852,55.8122986,"2014-06-22 22:35:42.039982","2014-06-23 05:48:56.753361"
878,"Тимирязевская ул, дом 18, к 2","Тимирязевская ул., д.18, к.2","Москва","Россия",1,9,68,2396,,,37.565482,55.816275,"2014-06-22 22:35:42.050088","2014-06-23 05:48:59.602254"
879,"Тимирязевская ул, дом 33, стр 6","Тимирязевская ул., д.33, с.6","Москва","Россия",1,1,1,251,,,37.557944,55.816772,"2014-06-22 22:35:42.061626","2014-06-23 05:49:02.361971"
880,"Тимирязевская ул, дом 33, стр 14","Тимирязевская ул., д.33, с.14","Москва","Россия",1,1,1,157,,,37.559791,55.817037,"2014-06-22 22:35:42.073552","2014-06-23 05:49:05.421878"
881,"Тимирязевская ул, дом 34, к 1","Тимирязевская ул., д.34, к.1","Москва","Россия",1,12,84,3644,,,37.560071,55.821941,"2014-06-22 22:35:42.085361","2014-06-23 05:49:08.217114"
882,"Тимирязевская ул, дом 18, к 1","Тимирязевская ул., д.18, к.1","Москва","Россия",3,5,60,2598,,,37.5646219,55.8163565,"2014-06-22 22:35:42.096992","2014-06-23 05:49:11.053397"
883,"Тимирязевская ул, дом 33, стр 16А","Тимирязевская ул., д.33, с.16А","Москва","Россия",1,1,2,194,,,37.560688,55.817188,"2014-06-22 22:35:42.109323","2014-06-23 05:49:14.123671"
884,"Тимирязевская ул, дом 9","Тимирязевская ул., д.9","Москва","Россия",4,9,142,6336,,,37.568162,55.808872,"2014-06-22 22:35:42.121719","2014-06-23 05:49:17.306191"
885,"Тимирязевская ул, дом 7","Тимирязевская ул., д.7","Москва","Россия",1,12,100,4798,,,37.569695,55.808638,"2014-06-22 22:35:42.132330","2014-06-23 05:49:20.274067"
886,"Тимирязевская ул, дом 14","Тимирязевская ул., д.14","Москва","Россия",2,8,56,3877,,,37.567281,55.813707,"2014-06-22 22:35:42.143662","2014-06-23 05:49:23.244747"
887,"Тимирязевская ул, дом 8, к 1","Тимирязевская ул., д.8, к.1","Москва","Россия",1,20,143,13753,,,37.570859,55.810697,"2014-06-22 22:35:42.153473","2014-06-23 05:49:26.314232"
888,"Тимирязевская ул, дом 33, стр 12","Тимирязевская ул., д.33, с.12","Москва","Россия",1,1,1,70,,,37.559387,55.81696,"2014-06-22 22:35:42.165622","2014-06-23 05:49:29.169180"
889,"Тимирязевская ул, дом 16","Тимирязевская ул., д.16","Москва","Россия",7,8,195,12874,,,37.566059,55.814643,"2014-06-22 22:35:42.177722","2014-06-23 05:49:32.045901"
890,"Тимирязевская ул, дом 30, к 1","Тимирязевская ул., д.30, к.1","Москва","Россия",1,12,84,3673,,,37.5611597,55.8206081,"2014-06-22 22:35:42.188482","2014-06-23 05:49:34.909222"
891,"Ходынский б-р, дом 5, к 4","Ходынский бульв., д.5, к.4","Москва","Россия",1,32,115,13378,,,37.5334829,55.783396,"2014-06-22 22:35:42.199966","2014-06-23 05:49:38.072548"
892,"Ходынский б-р, дом 13","Ходынский бульв., д.13","Москва","Россия",10,12,252,24775,,,37.5242067,55.7856129,"2014-06-22 22:35:42.209664","2014-06-23 05:49:41.253058"
893,"Ходынский б-р, дом 5, к 1","Ходынский бульв., д.5, к.1","Москва","Россия",1,32,116,13363,,,37.534586,55.784809,"2014-06-22 22:35:42.220422","2014-06-23 05:49:44.225999"
894,"Ходынский б-р, дом 5, к 3","Ходынский бульв., д.5, к.3","Москва","Россия",1,32,116,13345,,,37.533823,55.783881,"2014-06-22 22:35:42.233198","2014-06-23 05:49:47.488353"
895,"Ходынский б-р, дом 11","Ходынский бульв., д.11","Москва","Россия",10,12,242,24627,,,37.5256367,55.7845863,"2014-06-22 22:35:42.244401","2014-06-23 05:49:50.558991"
896,"Ходынский б-р, дом 9","Ходынский бульв., д.9","Москва","Россия",10,12,255,24657,,,37.5281734,55.7842944,"2014-06-22 22:35:42.256709","2014-06-23 05:49:53.834079"
897,"Ходынский б-р, дом 17","Ходынский бульв., д.17","Москва","Россия",10,12,245,24617,,,37.5218115,55.7873678,"2014-06-22 22:35:42.269049","2014-06-23 05:49:57.007361"
898,"Ходынский б-р, дом 5, к 2","Ходынский бульв., д.5, к.2","Москва","Россия",1,32,115,13294,,,37.53419,55.784374,"2014-06-22 22:35:42.280396","2014-06-23 05:49:59.782501"
899,"Ходынский б-р, дом 19","Ходынский бульв., д.19","Москва","Россия",10,12,252,24743,,,37.5210569,55.7887018,"2014-06-22 22:35:42.293775","2014-06-23 05:50:03.045882"
900,"Ходынский б-р, дом 15","Ходынский бульв., д.15","Москва","Россия",10,12,250,24640,,,37.5231221,55.7861696,"2014-06-22 22:35:42.305380","2014-06-23 05:50:06.525638"
901,"2-й Хорошёвский проезд, дом 7А","Хорошевский 2-й пр., д.7А","Москва","Россия",3,5,45,2484,,,37.533034,55.773368,"2014-06-22 22:35:42.316900","2014-06-23 05:50:09.709247"
902,"1-й Хорошёвский проезд, дом 5","1-й Хорошёвский проезд, дом 5","Москва","Россия",0,0,0,0,,,37.547459,55.775241,"2014-06-22 22:35:42.330865","2014-06-23 05:50:12.666520"
903,"2-й Хорошёвский проезд, дом 7Б","Хорошевский 2-й пр., д.7Б","Москва","Россия",3,5,45,2494,,,37.533898,55.772909,"2014-06-22 22:35:42.341311","2014-06-23 05:50:15.850121"
904,"1-й Хорошёвский проезд, дом 16, к 1","Хорошевский 1-й пр., д.16, к.1","Москва","Россия",3,4,34,1782,,,37.544483,55.77459,"2014-06-22 22:35:42.354337","2014-06-23 05:50:19.012786"
905,"1-й Хорошёвский проезд, дом 12, к 3","Хорошевский 1-й пр., д.12, к.3","Москва","Россия",3,4,36,1763,,,37.545028,55.775987,"2014-06-22 22:35:42.365660","2014-06-23 05:50:21.994296"
906,"1-й Хорошёвский проезд, дом 14, к 3","Хорошевский 1-й пр., д.14, к.3","Москва","Россия",3,4,35,1755,,,37.544295,55.775572,"2014-06-22 22:35:42.376921","2014-06-23 05:50:25.165937"
907,"2-й Хорошёвский проезд, дом 5","Хорошевский 2-й пр., д.5","Москва","Россия",2,17,128,7012,,,37.53478,55.774335,"2014-06-22 22:35:42.388263","2014-06-23 05:50:28.224249"
908,"1-й Хорошёвский проезд, дом 10, к 1","Хорошевский 1-й пр., д.10, к.1","Москва","Россия",4,4,47,2375,,,37.5468137,55.7757555,"2014-06-22 22:35:42.400507","2014-06-23 05:50:31.201896"
909,"2-й Хорошёвский проезд, дом 3","Хорошевский 2-й пр., д.3","Москва","Россия",4,5,56,2767,,,37.536047,55.774284,"2014-06-22 22:35:42.413845","2014-06-23 05:50:34.467157"
910,"1-й Хорошёвский проезд, дом 4, к 1","Хорошевский 1-й пр., д.4, к.1","Москва","Россия",3,4,35,1732,,,37.5491877,55.7769814,"2014-06-22 22:35:42.426318","2014-06-23 05:50:37.242017"
911,"1-й Хорошёвский проезд, дом 12, к 1","Хорошевский 1-й пр., д.12, к.1","Москва","Россия",3,4,34,1660,,,37.5459981,55.7753282,"2014-06-22 22:35:42.438180","2014-06-23 05:50:40.505440"
912,"1-й Хорошёвский проезд, дом 16, к 2","Хорошевский 1-й пр., д.16, к.2","Москва","Россия",3,4,35,1779,,,37.5435329,55.775176,"2014-06-22 22:35:42.449376","2014-06-23 05:50:43.486070"
913,"3-й Хорошёвский проезд, дом 8","Хорошевский 3-й пр., д.8","Москва","Россия",3,17,192,10625,,,37.538164,55.773663,"2014-06-22 22:35:42.460719","2014-06-23 05:50:46.454146"
914,"1-й Хорошёвский проезд, дом 2/17","Хорошевский 1-й пр., д.2/17","Москва","Россия",9,6,112,6198,,,37.549553,55.77774,"2014-06-22 22:35:42.472554","2014-06-23 05:50:49.410845"
915,"3-й Хорошёвский проезд, дом 4","Хорошевский 3-й пр., д.4","Москва","Россия",4,17,252,16319,,,37.539951,55.773308,"2014-06-22 22:35:42.484090","2014-06-23 05:50:52.390122"
916,"3-й Хорошёвский проезд, дом 10","Хорошевский 3-й пр., д.10","Москва","Россия",3,5,52,3569,,,37.537033,55.773873,"2014-06-22 22:35:42.493861","2014-06-23 05:50:55.349388"
917,"1-й Хорошёвский проезд, дом 4, к 2","Хорошевский 1-й пр., д.4, к.2","Москва","Россия",3,4,35,1788,,,37.548424,55.777203,"2014-06-22 22:35:42.505432","2014-06-23 05:50:58.622446"
918,"1-й Хорошёвский проезд, дом 12, к 2","Хорошевский 1-й пр., д.12, к.2","Москва","Россия",3,4,35,1742,,,37.545846,55.775749,"2014-06-22 22:35:42.517294","2014-06-23 05:51:01.692995"
919,"Хорошёвский туп, дом 7","Хорошевский туп., д.7","Москва","Россия",3,5,60,2502,,,37.527888,55.778578,"2014-06-22 22:35:42.529738","2014-06-23 05:51:04.880117"
920,"1-й Хорошёвский проезд, дом 10, к 2","Хорошевский 1-й пр., д.10, к.2","Москва","Россия",4,4,47,2372,,,37.5457449,55.776361,"2014-06-22 22:35:42.542219","2014-06-23 05:51:08.038644"
921,"1-й Хорошёвский проезд, дом 14, к 2","Хорошевский 1-й пр., д.14, к.2","Москва","Россия",3,4,36,1754,,,37.5445629,55.775084,"2014-06-22 22:35:42.554454","2014-06-23 05:51:10.904529"
922,"1-й Хорошёвский проезд, дом 4, к 3","Хорошевский 1-й пр., д.4, к.3","Москва","Россия",3,4,36,1795,,,37.548132,55.777678,"2014-06-22 22:35:42.565844","2014-06-23 05:51:14.179687"
923,"1-й Хорошёвский проезд, дом 14, к 1","Хорошевский 1-й пр., д.14, к.1","Москва","Россия",3,4,33,1638,,,37.5452503,55.7749509,"2014-06-22 22:35:42.577708","2014-06-23 05:51:17.155353"
924,"1-й Хорошёвский проезд, дом 6","Хорошевский 1-й пр., д.6","Москва","Россия",4,4,47,2384,,,37.5484203,55.7765985,"2014-06-22 22:35:42.590094","2014-06-23 05:51:20.320672"
925,"Хорошёвское ш, дом 50, к 2","Хорошевское шоссе, д.50, к.2","Москва","Россия",2,17,136,8663,,,37.53532,55.778094,"2014-06-22 22:35:42.601646","2014-06-23 05:51:23.509736"
926,"Хорошёвское ш, дом 82","Хорошевское шоссе, д.82","Москва","Россия",5,4,36,2594,,,37.521346,55.778292,"2014-06-22 22:35:42.613357","2014-06-23 05:51:26.665445"
927,"Хорошёвское ш, дом 84, к 6","Хорошевское шоссе, д.84, к.6","Москва","Россия",1,14,58,4980,,,37.521523,55.780298,"2014-06-22 22:35:42.624388","2014-06-23 05:51:29.940934"
928,"Хорошёвское ш, дом 34","Хорошевское шоссе, д.34","Москва","Россия",3,5,40,2771,,,37.539345,55.775134,"2014-06-22 22:35:42.633643","2014-06-23 05:51:32.921294"
929,"Хорошёвское ш, дом 68, к 1","Хорошевское шоссе, д.68, к.1","Москва","Россия",3,17,192,10568,,,37.526611,55.778345,"2014-06-22 22:35:42.645409","2014-06-23 05:51:35.775384"
930,"Хорошёвское ш, дом 43, к А","Хорошевское шоссе, д.43, к.А","Москва","Россия",3,5,58,2356,,,37.5100414,55.7762766,"2014-06-22 22:35:42.656952","2014-06-23 05:51:38.948704"
931,"Хорошёвское ш, дом 64, к 1","Хорошевское шоссе, д.64, к.1","Москва","Россия",4,16,255,16198,,,37.530494,55.778902,"2014-06-22 22:35:42.668633","2014-06-23 05:51:42.223932"
932,"Хорошёвское ш, дом 88","Хорошевское шоссе, д.88","Москва","Россия",2,8,58,3929,,,37.5162242,55.7778372,"2014-06-22 22:35:42.679345","2014-06-23 05:51:45.396865"
933,"Хорошёвское ш, дом 43, к В","Хорошевское шоссе, д.43, к.В","Москва","Россия",2,5,36,1367,,,37.5128223,55.7778213,"2014-06-22 22:35:42.689119","2014-06-23 05:51:48.274133"
934,"Хорошёвское ш, дом 23, к 2","Хорошевское шоссе, д.23, к.2","Москва","Россия",2,5,34,2189,,,37.528757,55.776256,"2014-06-22 22:35:42.701817","2014-06-23 05:51:51.333178"
935,"Хорошёвское ш, дом 36А","Хорошевское шоссе, д.36А","Москва","Россия",1,9,72,2586,,,37.538589,55.775692,"2014-06-22 22:35:42.712533","2014-06-23 05:51:54.306556"
936,"Хорошёвское ш, дом 52, к 2","Хорошевское шоссе, д.52, к.2","Москва","Россия",3,17,196,10850,,,37.5320419,55.777074,"2014-06-22 22:35:42.723953","2014-06-23 05:51:57.282106"
937,"Хорошёвское ш, дом 23, к 1","Хорошевское шоссе, д.23, к.1","Москва","Россия",4,3,16,1447,,,37.528764,55.776799,"2014-06-22 22:35:42.733030","2014-06-23 05:52:00.250321"
938,"Хорошёвское ш, дом 39, к 2","Хорошевское шоссе, д.39, к.2","Москва","Россия",1,12,83,3636,,,37.512937,55.77736,"2014-06-22 22:35:42.744782","2014-06-23 05:52:03.135885"
939,"Хорошёвское ш, дом 16, к 1","Хорошевское шоссе, д.16, к.1","Москва","Россия",1,43,224,21861,,,37.5455029,55.7745241,"2014-06-22 22:35:42.756771","2014-06-23 05:52:06.181775"
940,"Хорошёвское ш, дом 70, к 1","Хорошевское шоссе, д.70, к.1","Москва","Россия",2,17,128,6988,,,37.525499,55.778454,"2014-06-22 22:35:42.767950","2014-06-23 05:52:09.007328"
941,"Хорошёвское ш, дом 76, к 4","Хорошевское шоссе, д.76, к.4","Москва","Россия",1,9,70,2499,,,37.525098,55.779531,"2014-06-22 22:35:42.777009","2014-06-23 05:52:12.212292"
942,"Хорошёвское ш, дом 66","Хорошевское шоссе, д.66","Москва","Россия",3,17,196,10684,,,37.527793,55.777949,"2014-06-22 22:35:42.788203","2014-06-23 05:52:15.180496"
943,"Хорошёвское ш, дом 11","Хорошевское шоссе, д.11","Москва","Россия",4,17,263,14534,,,37.534355,55.775278,"2014-06-22 22:35:42.802587","2014-06-23 05:52:18.148851"
944,"Хорошёвское ш, дом 72, к 3","Хорошевское шоссе, д.72, к.3","Москва","Россия",2,5,39,1531,,,37.526044,55.779608,"2014-06-22 22:35:42.814277","2014-06-23 05:52:21.129894"
945,"Хорошёвское ш, дом 7, стр 2","Хорошевское шоссе, д.7, с.2","Москва","Россия",4,5,80,3513,,,37.536879,55.774502,"2014-06-22 22:35:42.825704","2014-06-23 05:52:24.160656"
946,"Хорошёвское ш, дом 84, к 5","Хорошевское шоссе, д.84, к.5","Москва","Россия",1,14,52,4968,,,37.5192924,55.7798529,"2014-06-22 22:35:42.836903","2014-06-23 05:52:27.166110"
947,"Хорошёвское ш, дом 5, к 2","Хорошевское шоссе, д.5, к.2","Москва","Россия",3,17,203,11228,,,37.538493,55.774415,"2014-06-22 22:35:42.849707","2014-06-23 05:52:30.226191"
